frame,numero_pers,joint,x,y,tracking,est_joueur
1,8,13,84.7964,41.6791,8,0
1,8,14,88.6735,67.075,8,0
1,8,15,69.1363,5.35974,8,0
1,8,16,71.1257,5.36169,8,0
1,8,17,67.0712,5.36082,8,0
1,8,18,80.8344,5.36445,8,0
1,8,19,88.6876,69.1288,8,0
1,8,20,94.5512,69.02,8,0
1,8,21,86.7453,67.1096,8,0
1,8,22,61.2283,71.0846,8,0
1,8,23,55.388,71.0759,8,0
1,8,24,59.2893,71.0003,8,0
1,7,0,823.428,70.9548,7,0
1,7,1,823.383,84.7164,7,0
1,7,2,809.711,84.7255,7,0
1,7,3,805.694,100.401,7,0
1,7,4,807.771,104.307,7,0
1,7,5,838.939,84.713,7,0
1,7,6,844.903,102.348,7,0
1,7,7,835.095,106.294,7,0
1,7,8,823.328,115.983,7,0
1,7,9,815.525,114.133,7,0
1,7,10,0,0,7,0
1,7,11,0,0,7,0
1,7,12,835.066,116.02,7,0
1,7,13,0,0,7,0
1,7,14,0,0,7,0
1,7,15,823.282,69.0314,7,0
1,7,16,825.346,69.0583,7,0
1,7,17,821.39,69.0975,7,0
1,7,18,831.147,69.1251,7,0
1,7,19,0,0,7,0
1,7,20,0,0,7,0
1,7,21,0,0,7,0
1,7,22,0,0,7,0
1,7,23,0,0,7,0
1,7,24,0,0,7,0
1,10,0,498.164,67.0348,10,0
1,10,1,496.181,84.6476,10,0
1,10,2,480.583,84.672,10,0
1,10,3,478.549,102.436,10,0
1,10,4,494.225,100.384,10,0
1,10,5,511.86,84.637,10,0
1,10,6,523.528,102.46,10,0
1,10,7,509.871,98.4442,10,0
1,10,8,496.168,123.907,10,0
1,10,9,488.298,121.989,10,0
1,10,10,490.258,153.312,10,0
1,10,11,490.293,202.28,10,0
1,10,12,509.799,123.905,10,0
1,10,13,513.79,149.387,10,0
1,10,14,507.946,194.476,10,0
1,10,15,494.309,59.2705,10,0
1,10,16,505.904,59.2761,10,0
1,10,17,492.265,63.2097,10,0
1,10,18,507.938,65.1158,10,0
1,10,19,0,0,10,0
1,10,20,0,0,10,0
1,10,21,0,0,10,0
1,10,22,0,0,10,0
1,10,23,0,0,10,0
1,10,24,492.235,202.281,10,0
1,9,0,598.033,306.185,9,1
1,9,1,572.532,300.252,9,1
1,9,2,574.603,304.152,9,1
1,9,3,586.262,321.867,9,1
1,9,4,605.842,319.916,9,1
1,9,5,568.665,290.499,9,1
1,9,6,576.474,319.867,9,1
1,9,7,601.946,321.798,9,1
1,9,8,525.624,319.857,9,1
1,9,9,533.365,321.84,9,1
1,9,10,537.274,368.769,9,1
1,9,11,519.632,407.969,9,1
1,9,12,523.612,315.928,9,1
1,9,13,535.291,366.803,9,1
1,9,14,513.815,406.031,9,1
1,9,15,599.953,304.232,9,1
1,9,16,0,0,9,1
1,9,17,590.221,300.277,9,1
1,9,18,0,0,9,1
1,9,19,525.499,415.817,9,1
1,9,20,523.603,413.92,9,1
1,9,21,509.833,413.798,9,1
1,9,22,525.567,415.886,9,1
1,9,23,523.612,415.91,9,1
1,9,24,511.8,413.794,9,1
1,11,0,431.51,67.0799,11,0
1,11,1,431.466,80.8219,11,0
1,11,2,415.882,82.7522,11,0
1,11,3,413.772,102.378,11,0
1,11,4,415.863,114.149,11,0
1,11,5,445.284,80.8045,11,0
1,11,6,458.856,102.314,11,0
