frame,numero_pers,distance_x,distance_y,distance_z
50,3,-0.7204484999999998,-1197.0704500000002,0
50,4,119.38562,-1201.11645,0
50,5,324.4877,-1119.9618,0
50,6,261.851735,-1211.57055,0
50,7,193.82433500000002,-1184.1354999999999,0
50,8,-309.0269,-1285.7282,0
50,9,-158.770015,-1149.2616,0
50,10,-226.71995,-1150.9567499999998,0
50,11,-428.711345,-1127.81665,0
50,12,-381.59644,-73.297117,0
50,13,-683.032825,-1449.76515,0
51,0,24.138238,146.994405,0
51,1,352.11644,-115.0703675,0
51,2,-76.28896399999999,-224.07277,0
51,3,-0.39237900000000003,-1197.1422,0
51,4,119.086015,-1200.6852,0
51,5,324.476285,-1120.0354,0
51,6,261.829015,-1211.5931500000002,0
51,7,193.93232999999998,-1183.9129,0
51,8,-308.709655,-1290.2440000000001,0
51,9,-158.850585,-1148.6358500000001,0
51,10,-226.54332,-1151.08725,0
51,11,-428.676695,-1129.3733,0
51,12,-379.9747,-75.07457500000001,0
51,13,-682.7399,-1450.6872,0
52,0,24.722521999999998,149.87618,0
52,1,352.09650999999997,-114.90427249999999,0
52,2,-80.2309975,-229.756325,0
52,3,-1.5125335,-1197.0041999999999,0
52,4,118.87471,-1200.85525,0
52,5,324.48718499999995,-1119.79995,0
52,6,261.83696,-1211.6249,0
52,7,194.464385,-1182.7798,0
52,8,-308.931115,-1292.17535,0
52,9,-158.58589,-1147.6577,0
52,10,-226.64186999999998,-1151.0176999999999,0
52,11,-428.82338,-1129.47575,0
52,12,-381.45635000000004,-73.10185,0
52,13,-682.5253299999999,-1449.1922,0
53,0,26.068509999999996,151.01579500000003,0
53,1,352.026665,-114.700895,0
53,2,-90.61206250000001,-245.31003,0
53,3,-1.6824590000000006,-1196.48585,0
53,4,118.177895,-1200.58695,0
53,5,324.452675,-1120.1226,0
53,6,261.7649,-1211.01915,0
53,7,193.88091500000002,-1183.0025,0
53,8,-308.774675,-1289.0158000000001,0
53,9,-158.48345,-1147.6225,0
53,10,-226.643035,-1151.4027500000002,0
53,11,-428.84533999999996,-1128.53315,0
53,12,-379.669925,-72.94604749999999,0
53,13,-682.42705,-1451.30515,0
54,0,26.909492500000002,150.939435,0
54,1,352.0591,-115.03036499999999,0
54,2,-91.4819,-243.174195,0
54,3,-1.9148825,-1196.7005,0
54,4,118.689925,-1200.5733,0
54,5,324.59932,-1120.8644,0
54,6,261.736875,-1209.82315,0
54,7,194.09247,-1183.2601,0
54,8,-309.29521,-1290.2959,0
54,9,-158.563785,-1147.8836999999999,0
54,10,-226.75510000000003,-1151.3272499999998,0
54,11,-428.637195,-1128.4776,0
54,12,-381.39569,-72.845955,0
54,13,-682.8681,-1449.2648,0
55,0,27.5569835,148.79534999999998,0
55,1,352.13784999999996,-114.941978,0
55,2,-85.48729499999999,-226.748545,0
55,3,-1.9614270000000005,-1196.6888,0
55,4,118.564065,-1200.5661,0
55,5,324.50689,-1121.7950500000002,0
55,6,261.78307,-1209.6334000000002,0
55,7,194.20032,-1183.8661499999998,0
55,8,-308.871075,-1290.2961,0
55,9,-158.595965,-1147.5815,0
55,10,-226.71497499999998,-1151.07265,0
55,11,-428.7618,-1128.5327,0
55,12,-381.383375,-72.780452,0
55,13,-683.070405,-1450.0682499999998,0
56,0,28.9820525,147.27237,0
56,1,352.211785,-115.44803999999999,0
56,2,-71.903222,-230.12187,0
56,3,-1.2934867499999996,-1196.42365,0
56,4,118.547685,-1200.63345,0
56,5,324.83313,-1122.06335,0
56,6,261.97855500000003,-1205.9511499999999,0
56,7,199.6527,-1181.5488,0
56,8,-309.46338000000003,-1288.7729,0
56,9,-158.69155,-1148.13615,0
56,10,-226.73549,-1151.12025,0
56,11,-428.767915,-1128.38825,0
56,12,-379.58911,-72.6497,0
56,13,-682.91938,-1450.07235,0
57,0,31.55224285,147.885477,0
57,1,352.246885,-114.9582,0
57,2,-68.745347,-227.191305,0
57,3,-1.3167330000000002,-1196.58945,0
57,4,118.35260299999999,-1200.7927,0
57,5,324.90184,-1122.90675,0
57,6,261.36226999999997,-1202.3737999999998,0
57,7,200.00616000000002,-1180.9475499999999,0
57,8,-309.164155,-1288.7268,0
57,9,-158.61361499999998,-1148.16545,0
57,10,-226.80946999999998,-1151.0025,0
57,11,-428.879315,-1128.45965,0
57,12,-379.52902,-72.90245,0
57,13,-682.93125,-1449.8438999999998,0
58,0,34.176677000000005,148.302755,0
58,1,352.330665,-115.41667749999999,0
58,2,-69.397043,-243.70664,0
58,3,-1.4251345000000004,-1196.34165,0
58,4,118.37596500000001,-1200.82805,0
58,5,324.19044499999995,-1118.84015,0
58,6,261.068175,-1189.94095,0
58,7,200.03408000000002,-1181.09305,0
58,8,-309.063975,-1291.2719499999998,0
58,9,-158.50227,-1148.1368499999999,0
58,10,-226.801195,-1150.8928999999998,0
58,11,-428.84384,-1129.1493,0
58,12,-379.747955,-72.632187,0
58,13,-683.09655,-1450.54035,0
59,0,36.58640305,149.4613,0
59,1,352.294435,-115.41114999999999,0
59,2,-67.060105,-348.20922,0
59,3,-1.6058875000000006,-1195.47195,0
59,4,118.49917,-1201.0336,0
59,5,323.607105,-1115.51735,0
59,6,259.889895,-1181.1555,0
59,7,200.25965,-1178.0279,0
59,8,-309.10306,-1287.57745,0
59,9,-158.372805,-1148.25585,0
59,10,-226.82990999999998,-1151.13615,0
59,11,-428.88658,-1129.394,0
59,12,-379.62609999999995,-72.83543,0
59,13,-682.945775,-1450.039,0
60,0,39.479646,152.023125,0
60,1,352.13831000000005,-115.105235,0
60,2,-63.590469500000005,-351.80091500000003,0
60,3,-1.6828854999999998,-1195.6062499999998,0
60,4,118.49502,-1201.136,0
60,5,324.01556,-1118.1938,0
60,6,258.23208,-1173.0405,0
60,7,200.861935,-1175.52655,0
60,8,-309.43045,-1290.1405,0
60,9,-158.392085,-1148.2932500000002,0
60,10,-226.863975,-1151.5360999999998,0
60,11,-429.11888,-1130.1797000000001,0
60,12,-379.59283500000004,-72.80852,0
60,13,-683.0049300000001,-1450.31255,0
61,0,42.584893,151.7997725,0
61,1,352.37537999999995,-115.84507500000001,0
61,2,-49.769802,-356.92125,0
61,3,-1.8964027999999997,-1196.15095,0
61,4,118.498355,-1201.1073999999999,0
61,5,324.68579,-1121.43665,0
61,6,257.95139,-1168.024,0
61,7,200.01799,-1177.9895,0
61,8,-309.02781500000003,-1288.0295500000002,0
61,9,-158.252735,-1148.1469,0
61,10,-226.84221000000002,-1151.6756,0
61,11,-428.46245,-1127.3825499999998,0
61,12,-379.683985,-72.98737,0
61,13,-683.2817,-1451.83555,0
62,0,44.9906585,154.077385,0
62,1,352.26048000000003,-115.597845,0
62,2,-41.0263415,-295.18077,0
62,3,-2.5656429999999997,-1196.51755,0
62,4,118.38644,-1201.0221999999999,0
62,5,325.75835,-1125.8769,0
62,6,258.51257,-1156.99195,0
62,7,200.97532,-1178.21375,0
62,8,-309.50224000000003,-1288.85615,0
62,9,-158.5058,-1148.0956,0
62,10,-226.827855,-1151.96415,0
62,11,-428.50041999999996,-1127.2786999999998,0
62,12,-379.76709,-73.156462,0
62,13,-683.26622,-1452.21355,0
63,0,45.9252525,159.58778999999998,0
63,1,352.08110999999997,-114.74189999999999,0
63,2,-39.2543395,-305.96664999999996,0
63,3,-3.6789019,-1196.4363,0
63,4,118.35955,-1200.89595,0
63,5,325.64610500000003,-1126.2255,0
63,6,258.04375,-1142.9362,0
63,7,199.50876499999998,-1182.0561,0
63,8,-309.173065,-1288.2555,0
63,9,-158.39033,-1148.02295,0
63,10,-226.69256000000001,-1151.93165,0
63,11,-428.48655499999995,-1127.31305,0
63,12,-379.7045,-73.4073295,0
63,13,-682.7090450000001,-1450.45905,0
64,0,45.462146,157.18607,0
64,1,352.32446000000004,-115.57299699999999,0
64,2,-35.108442,-318.13203999999996,0
64,3,-3.4994859,-1197.7694000000001,0
64,4,118.24365,-1200.7809499999998,0
64,5,326.01755,-1126.8071,0
64,6,257.81253,-1137.06925,0
64,7,199.17952000000002,-1183.24735,0
64,8,-309.47745,-1289.11385,0
64,9,-158.394645,-1147.83565,0
64,10,-226.706925,-1151.9482,0
64,11,-428.489455,-1127.2074499999999,0
64,12,-379.69129,-73.394665,0
64,13,-682.67834,-1450.808,0
65,0,43.738418,162.515095,0
65,1,352.16622500000005,-114.6792175,0
65,2,-33.943490749999995,-322.70608500000003,0
65,3,-5.441629000000001,-1197.5664,0
65,4,118.247725,-1200.81255,0
65,5,325.74588,-1127.23155,0
65,6,257.439175,-1136.4106,0
65,7,198.606425,-1184.28385,0
65,8,-309.118655,-1282.65245,0
65,9,-158.49533,-1147.9012,0
65,10,-226.70033999999998,-1152.0941,0
65,11,-428.27735,-1126.3472499999998,0
65,12,-379.77374,-73.08867000000001,0
65,13,-682.783535,-1450.81245,0
66,0,41.9145345,170.681185,0
66,1,352.092285,-114.881955,0
66,2,-30.544249500000003,-309.80093,0
66,3,-7.5577681000000005,-1197.55485,0
66,4,118.24358,-1200.75545,0
66,5,325.967405,-1128.528,0
66,6,257.52353,-1137.7305999999999,0
66,7,198.74154,-1183.7359999999999,0
66,8,-309.25328,-1284.4656,0
66,9,-158.50017,-1148.01055,0
66,10,-226.70547,-1152.0678,0
66,11,-428.313035,-1126.6988000000001,0
66,12,-379.693935,-73.342715,0
66,13,-682.90327,-1451.00535,0
67,0,37.1669265,172.73551,0
67,1,352.16005,-114.562033,0
67,2,-41.653724,-315.627655,0
67,3,-9.7369468,-1194.93655,0
67,4,118.1157675,-1200.6563,0
67,5,325.715605,-1128.076,0
67,6,258.115095,-1137.9524000000001,0
67,7,198.24468000000002,-1185.01195,0
67,8,-309.33004500000004,-1289.06795,0
67,9,-158.64373999999998,-1148.1665,0
67,10,-226.84813,-1152.4556,0
67,11,-428.33238,-1125.9472,0
67,12,-379.6606,-73.12460999999999,0
67,13,-682.9958349999999,-1451.00375,0
68,0,30.601111000000003,169.52048,0
68,1,352.090735,-114.862888,0
68,2,-53.1813565,-332.866195,0
68,3,-11.218019850000001,-1194.92735,0
68,4,118.21757500000001,-1200.6648,0
68,5,325.79387999999994,-1127.9255,0
68,6,257.73088,-1136.87365,0
68,7,198.360725,-1184.13625,0
68,8,-309.46047,-1289.03405,0
68,9,-158.61800499999998,-1147.9755,0
68,10,-226.81841500000002,-1152.1554,0
68,11,-428.423795,-1127.2179500000002,0
68,12,-381.56579,-72.683265,0
68,13,-682.6201799999999,-1449.5523,0
69,0,22.622926149999998,173.16084999999998,0
69,1,352.25752,-115.0230875,0
69,2,-50.026996499999996,-390.58159,0
69,3,-11.34515885,-1196.46035,0
69,4,118.356445,-1200.713,0
69,5,325.66225,-1127.38735,0
69,6,257.67393,-1140.75415,0
69,7,198.4866,-1183.3099499999998,0
69,8,-308.961455,-1292.3068,0
69,9,-158.625625,-1148.1093500000002,0
69,10,-226.86064,-1152.3870000000002,0
69,11,-428.53795,-1126.6573,0
69,12,-381.60434999999995,-72.952017,0
69,13,-682.62805,-1449.8591000000001,0
70,0,14.8566605,185.84419,0
70,1,352.30278,-115.360352,0
70,2,-57.623990000000006,-352.88667,0
70,3,-13.416548299999999,-1196.93975,0
70,4,118.13526999999999,-1200.7143,0
70,5,325.63804500000003,-1127.46985,0
70,6,255.62334,-1153.66555,0
70,7,198.60856,-1183.1126,0
70,8,-308.79767000000004,-1291.2151,0
70,9,-158.62369,-1148.0094,0
70,10,-226.87192,-1152.57735,0
70,11,-428.407825,-1126.9745,0
70,12,-379.82275000000004,-73.375095,0
70,13,-682.512205,-1449.4977,0
71,0,7.2152195,200.32256999999998,0
71,1,352.17186000000004,-114.504865,0
71,2,-57.924261,-351.787795,0
71,3,-18.0845002,-1197.768,0
71,4,118.243847,-1200.70635,0
71,5,325.73168999999996,-1127.36745,0
71,6,255.866435,-1158.4466,0
71,7,198.374055,-1183.8114,0
71,8,-309.06118000000004,-1291.25875,0
71,9,-158.62339500000002,-1148.01465,0
71,10,-226.863685,-1152.71445,0
71,11,-428.4574,-1127.2489,0
71,12,-382.23499000000004,-73.64388,0
71,13,-682.4706000000001,-1448.9948,0
72,0,1.8285015000000016,205.81862,0
72,1,352.09004500000003,-114.61415,0
72,2,-63.791278,-354.056275,0
72,3,-20.6645555,-1197.48055,0
72,4,118.432073,-1200.4644,0
72,5,326.271335,-1127.4719,0
72,6,255.099985,-1157.7633,0
72,7,194.76242000000002,-1182.56495,0
72,8,-309.196275,-1289.2337,0
72,9,-158.624635,-1147.9718,0
72,10,-226.65771,-1151.734,0
72,11,-428.207115,-1126.8649,0
72,12,-376.03551500000003,-73.754245,0
72,13,-682.48638,-1449.0806,0
73,0,-2.152624999999997,210.247445,0
73,1,351.949845,-114.52922749999999,0
73,2,-81.9510675,-353.38379,0
73,3,-20.8332725,-1198.03135,0
73,4,118.563465,-1200.3685,0
73,5,326.11302,-1128.0147499999998,0
73,6,255.151175,-1158.46735,0
73,7,194.448555,-1183.0638,0
73,8,-309.113065,-1289.2537,0
73,9,-158.60074,-1148.3301999999999,0
73,10,-226.785915,-1152.6961000000001,0
73,11,-428.315125,-1126.3943,0
73,12,-359.79718,-73.8796925,0
73,13,-682.6459,-1448.9074,0
74,0,-3.064164999999999,214.24885,0
74,1,351.997495,-114.59508500000001,0
74,2,-73.663335,-385.38620000000003,0
74,3,-16.836831,-1197.902,0
74,4,119.299845,-1200.16885,0
74,5,326.14685,-1128.124,0
74,6,255.42906499999998,-1159.5549500000002,0
74,7,194.25960500000002,-1183.5579,0
74,8,-308.270505,-1286.5185999999999,0
74,9,-158.499575,-1148.2754,0
74,10,-227.36918,-1151.5714,0
74,11,-428.09998,-1126.344,0
74,12,-359.90294,-73.44045,0
74,13,-682.6313,-1449.24845,0
75,0,-2.9285260000000015,215.61651,0
75,1,352.14655000000005,-114.63323299999999,0
75,2,-91.186565,-347.47825,0
75,3,-22.103574000000002,-1197.97745,0
75,4,120.66125,-1200.1084,0
75,5,326.18579,-1128.4245500000002,0
75,6,255.54034,-1158.82805,0
75,7,194.06437,-1183.74365,0
75,8,-308.983915,-1289.47985,0
75,9,-158.60878,-1148.24015,0
75,10,-227.293165,-1149.85935,0
75,11,-428.196305,-1125.9429,0
75,12,-359.610915,-71.90021200000001,0
75,13,-682.5966249999999,-1449.2136,0
76,0,-3.9536165000000008,214.761655,0
76,1,352.2081,-115.44574499999999,0
76,2,-70.5576,-345.733665,0
76,3,-24.38245,-1197.26665,0
76,4,120.98033000000001,-1199.68105,0
76,5,326.28648499999997,-1128.22725,0
76,6,255.606855,-1158.66005,0
76,7,193.80434,-1184.4359,0
76,8,-309.14567,-1291.64795,0
76,9,-158.63139999999999,-1148.2074,0
76,10,-227.530775,-1152.7327500000001,0
76,11,-427.99334,-1125.89795,0
76,12,-347.65674,-71.57887,0
76,13,-682.8036500000001,-1450.0699,0
77,0,-5.745685499999999,214.21747499999998,0
77,1,352.165725,-115.3950275,0
77,2,-69.163781,-346.22861,0
77,3,-27.111836500000003,-1198.54565,0
77,4,120.879695,-1199.7771,0
77,5,326.00113999999996,-1127.83475,0
77,6,256.30168000000003,-1160.64205,0
77,7,193.779,-1186.21175,0
77,8,-309.411495,-1291.6129999999998,0
77,9,-159.038115,-1149.7328499999999,0
77,10,-227.30071,-1153.383,0
77,11,-428.021685,-1125.8629,0
77,12,-359.44377,-71.29198,0
77,13,-682.503325,-1448.7493,0
78,0,-9.6380885,208.88807,0
78,1,352.30324,-115.08347,0
78,2,-68.75848500000001,-340.868385,0
78,3,-26.848529,-1198.1148,0
78,4,121.55562699999999,-1199.99745,0
78,5,325.87715000000003,-1127.2060999999999,0
78,6,256.59781,-1161.66215,0
78,7,193.81997,-1186.9456500000001,0
78,8,-309.62384,-1301.37575,0
78,9,-158.56799,-1151.9290999999998,0
78,10,-226.47052000000002,-1149.5641500000002,0
78,11,-427.853485,-1125.7465,0
78,12,-359.49690499999997,-70.94241500000001,0
78,13,-682.487775,-1448.48075,0
79,0,-15.244208,207.35506,0
79,1,352.02168,-114.42667,0
79,2,-70.298895,-338.247575,0
79,3,-30.86711,-1198.8649,0
79,4,120.21696299999999,-1199.795,0
79,5,325.65088000000003,-1126.6794,0
79,6,256.442025,-1163.9841999999999,0
79,7,194.16562,-1189.32205,0
79,8,-310.01014499999997,-1301.96045,0
79,9,-158.95983,-1153.708,0
79,10,-230.15185000000002,-1161.2243,0
79,11,-427.57091,-1125.33815,0
79,12,-358.873865,-68.045095,0
79,13,-682.474155,-1448.0752499999999,0
80,0,-21.742117,203.707445,0
80,1,351.95427500000005,-114.3182325,0
80,2,-71.0664625,-352.94734000000005,0
80,3,-33.330802,-1197.0681,0
80,4,121.62198799999999,-1199.089,0
80,5,325.633545,-1126.4337500000001,0
80,6,256.62280499999997,-1165.4399,0
80,7,194.078195,-1189.8771000000002,0
80,8,-309.86338,-1297.1363999999999,0
80,9,-156.492885,-1156.1272,0
80,10,-231.20812,-1158.36115,0
80,11,-427.88939,-1126.0262,0
80,12,-372.26514,-65.738775,0
80,13,-682.5377,-1448.6558,0
81,0,-28.4412075,198.22379999999998,0
81,1,352.07825,-114.5930225,0
81,2,-70.640327,-357.53366,0
81,3,-31.847103,-1199.9812000000002,0
81,4,121.65848499999998,-1198.91955,0
81,5,325.619185,-1125.8372,0
81,6,257.272995,-1165.89655,0
81,7,193.74128,-1189.26135,0
81,8,-310.96124499999996,-1289.0005,0
81,9,-160.42228,-1166.62855,0
81,10,-232.165405,-1162.52095,0
81,11,-427.10949500000004,-1128.0027,0
81,12,-372.185075,-64.90468,0
81,13,-682.75368,-1449.5649,0
82,0,-35.251717,191.86012499999998,0
82,1,352.052585,-113.74119999999999,0
82,2,-70.76392999999999,-356.65716999999995,0
82,3,-32.1422865,-1198.19155,0
82,4,121.6990075,-1198.8201,0
82,5,325.51053,-1125.9773,0
82,6,257.10791,-1165.82685,0
82,7,193.31421,-1188.6098499999998,0
82,8,-309.94255,-1298.0819999999999,0
82,9,-161.70292,-1180.00795,0
82,10,-232.393775,-1163.94785,0
82,11,-426.42131500000005,-1128.5913,0
82,12,-373.99548500000003,-65.321505,0
82,13,-682.56555,-1449.14945,0
83,0,-41.491253,190.198595,0
83,1,352.058015,-114.04069,0
83,2,-68.986638,-331.115175,0
83,3,-27.1327935,-1196.95845,0
83,4,122.35406699999999,-1198.56785,0
83,5,325.631335,-1125.7822,0
83,6,257.13833999999997,-1166.1191,0
83,7,193.5043,-1191.096,0
83,8,-310.655045,-1297.55895,0
83,9,-162.888755,-1193.1728,0
83,10,-232.05991999999998,-1164.6100999999999,0
83,11,-426.674165,-1124.4424,0
83,12,-374.27475000000004,-66.40414999999999,0
83,13,-682.54813,-1449.26165,0
84,0,-46.9217625,195.53237000000001,0
84,1,352.034805,-113.989475,0
84,2,-71.46043499999999,-363.22656,0
84,3,-29.0849625,-1311.6299,0
84,4,121.66149,-1198.30505,0
84,5,325.64018,-1126.0567,0
84,6,257.049255,-1166.34815,0
84,7,193.63869,-1188.8492999999999,0
84,8,-310.26665,-1300.2039,0
84,9,-163.93017,-1194.8262,0
84,10,-231.29922499999998,-1166.7357,0
84,11,-427.422515,-1126.6417999999999,0
84,12,-374.242525,-66.10256749999999,0
84,13,-682.8312,-1449.5336000000002,0
85,0,-50.16154,202.51825,0
85,1,352.04677,-113.899415,0
85,2,-72.08558500000001,-379.84882500000003,0
85,3,-26.879232,-1200.049,0
85,4,121.7245675,-1198.4971,0
85,5,325.15896499999997,-1125.7273,0
85,6,256.980455,-1167.2559,0
85,7,194.18051,-1191.0232,0
85,8,-309.85257,-1303.1277,0
85,9,-161.2668,-1194.09995,0
85,10,-231.72100999999998,-1166.0504,0
85,11,-425.962,-1124.96825,0
85,12,-373.912815,-65.81341499999999,0
85,13,-682.863475,-1450.3708000000001,0
86,0,-52.8180115,205.634015,0
86,1,351.83206,-112.26653999999999,0
86,2,-71.191385,-370.31757000000005,0
86,3,-29.7195515,-1201.2268,0
86,4,121.92226500000001,-1197.6842000000001,0
86,5,325.24388,-1125.5517,0
86,6,256.775435,-1165.3999,0
86,7,194.461295,-1190.18235,0
86,8,-309.931975,-1298.1724,0
86,9,-161.085305,-1194.25,0
86,10,-231.455555,-1164.3404500000001,0
86,11,-425.88491,-1123.68335,0
86,12,-373.973345,-65.95602,0
86,13,-682.5075999999999,-1449.36115,0
87,0,-54.5520915,206.2852,0
87,1,352.04409,-113.477455,0
87,2,-73.220927,-410.664965,0
87,3,-31.901788500000002,-1203.7489,0
87,4,123.458925,-1198.0076,0
87,5,325.01571,-1125.83625,0
87,6,256.24106,-1166.67165,0
87,7,194.051,-1188.49775,0
87,8,-309.669375,-1296.55275,0
87,9,-163.53219,-1194.9158499999999,0
87,10,-231.95151,-1163.7680500000001,0
87,11,-425.80667500000004,-1125.47335,0
87,12,-373.82180500000004,-65.581582,0
87,13,-682.805625,-1449.5898499999998,0
88,0,-55.343851,203.07909999999998,0
88,1,351.88289,-113.331233,0
88,2,-72.93566000000001,-410.27067999999997,0
88,3,-43.536125,-1204.9747499999999,0
88,4,125.11157299999999,-1197.40095,0
88,5,325.45637999999997,-1126.9456,0
88,6,255.905575,-1167.23705,0
88,7,195.0734,-1187.18965,0
88,8,-309.47934,-1300.9985000000001,0
88,9,-160.812285,-1196.7956,0
88,10,-232.37852500000002,-1163.49855,0
88,11,-425.91023,-1126.5325,0
88,12,-373.12941,-65.9794,0
88,13,-682.39905,-1448.4807500000002,0
89,0,-55.2006875,197.93743999999998,0
89,1,351.578735,-112.76648700000001,0
89,2,-71.62044499999999,-419.43381,0
89,3,-39.316872000000004,-1203.6098000000002,0
89,4,125.3758725,-1196.7176,0
89,5,325.37993500000005,-1126.8350500000001,0
89,6,256.12765,-1166.93305,0
89,7,194.121445,-1190.15785,0
89,8,-309.337695,-1292.0185000000001,0
89,9,-164.91879,-1196.32575,0
89,10,-232.629725,-1161.6933,0
89,11,-426.33011,-1126.7203,0
89,12,-377.70378000000005,-66.841955,0
89,13,-683.332865,-1450.4517,0
90,0,-54.2679285,193.022885,0
90,1,351.33536000000004,-111.96678,0
90,2,-70.6314675,-426.647435,0
90,3,-49.559186999999994,-1200.8584,0
90,4,128.008535,-1298.93275,0
90,5,325.39301,-1126.97405,0
90,6,255.917505,-1167.05795,0
90,7,193.93532499999998,-1189.19825,0
90,8,-309.237,-1294.89595,0
90,9,-163.48102,-1195.99815,0
90,10,-232.537755,-1161.33745,0
90,11,-426.33898,-1125.74285,0
90,12,-377.8367,-66.8480725,0
90,13,-683.183475,-1450.3636999999999,0
91,0,-52.95306000000001,188.409155,0
91,1,351.494375,-112.4288525,0
91,2,-69.9429275,-434.025495,0
91,3,-53.254515999999995,-1200.1972,0
91,4,127.30736,-1293.59785,0
91,5,325.33374,-1126.69475,0
91,6,254.727105,-1165.45045,0
91,7,193.93353000000002,-1188.14185,0
91,8,-309.80834,-1290.11985,0
91,9,-164.10657500000002,-1195.95245,0
91,10,-232.091205,-1160.6626999999999,0
91,11,-426.35217,-1127.38785,0
91,12,-376.36760000000004,-66.854095,0
91,13,-683.22233,-1450.81425,0
92,0,-51.3893275,186.121375,0
92,1,351.61688000000004,-113.000497,0
92,2,-69.3244425,-447.305345,0
92,3,-44.685201,-1204.72635,0
92,4,125.93132500000002,-1290.31865,0
92,5,325.16184,-1126.58405,0
92,6,255.426485,-1165.45615,0
92,7,193.948565,-1187.675,0
92,8,-310.56300999999996,-1284.20605,0
92,9,-161.14136,-1196.2588,0
92,10,-231.18232,-1162.2902,0
92,11,-426.197135,-1125.0812999999998,0
92,12,-375.19762000000003,-66.944158,0
92,13,-683.01757,-1450.06635,0
93,0,-50.153776,187.343745,0
93,1,351.51364,-113.389835,0
93,2,-68.95908,-455.67364499999996,0
93,3,-66.060187,-1202.5898,0
93,4,127.169925,-1286.01925,0
93,5,325.317865,-1126.63615,0
93,6,255.4433,-1163.25415,0
93,7,194.092545,-1188.56945,0
93,8,-311.35490500000003,-1287.0663,0
93,9,-160.91958,-1195.7915,0
93,10,-231.875275,-1159.8587499999999,0
93,11,-426.65238,-1126.87845,0
93,12,-374.63706,-66.5639475,0
93,13,-682.71245,-1448.69205,0
94,0,-49.146962,193.12488000000002,0
94,1,351.47264,-112.868925,0
94,2,-68.525088,-461.12459,0
94,3,-44.480843,-1202.2862,0
94,4,127.24435249999999,-1281.6141499999999,0
94,5,325.335115,-1126.7124,0
94,6,255.00894,-1161.3497,0
94,7,193.63871,-1189.875,0
94,8,-311.00772500000005,-1289.85905,0
94,9,-160.9403,-1194.97635,0
94,10,-232.43527,-1159.88465,0
94,11,-426.432495,-1127.3139,0
94,12,-374.560605,-67.017615,0
94,13,-682.98312,-1449.842,0
95,0,-48.7141075,197.20099499999998,0
95,1,351.504165,-112.92326700000001,0
95,2,-68.99226250000001,-469.41334,0
95,3,-56.618128,-1203.11455,0
95,4,127.32789749999999,-1275.2733,0
95,5,325.203265,-1126.03005,0
95,6,255.07844,-1160.5665,0
95,7,193.31994500000002,-1187.8931,0
95,8,-311.411465,-1291.3877499999999,0
95,9,-162.962,-1195.42855,0
95,10,-233.14318,-1159.8964,0
95,11,-425.642915,-1123.9601499999999,0
95,12,-374.67094,-66.94611499999999,0
95,13,-683.4095,-1452.7458,0
96,0,-48.424237,200.781555,0
96,1,351.702365,-112.847955,0
96,2,-69.50331,-485.8404,0
96,3,-62.0495115,-1204.46475,0
96,4,128.47684,-1287.3007499999999,0
96,5,325.32855,-1126.51195,0
96,6,254.518045,-1161.20805,0
96,7,193.168015,-1183.6594,0
96,8,-311.23978,-1290.54315,0
96,9,-164.03520500000002,-1195.5843,0
96,10,-233.222575,-1159.57125,0
96,11,-425.84814,-1125.3546999999999,0
96,12,-375.048,-66.81058999999999,0
96,13,-683.66758,-1454.2927,0
97,0,-49.195378000000005,204.093955,0
97,1,351.753775,-113.25596999999999,0
97,2,-70.708707,-507.167985,0
97,3,-82.153702,-1205.4814000000001,0
97,4,128.96445,-1285.1972,0
97,5,325.52285500000005,-1127.29205,0
97,6,254.32669,-1163.54825,0
97,7,198.09062,-1185.57915,0
97,8,-311.463745,-1289.85635,0
97,9,-160.93497,-1195.54245,0
97,10,-233.08362499999998,-1160.54205,0
97,11,-425.77117999999996,-1123.70845,0
97,12,-374.590595,-67.4351,0
97,13,-683.1969,-1450.83835,0
98,0,-51.314178,202.86943,0
98,1,351.7079,-113.26135,0
98,2,-71.489767,-518.7120199999999,0
98,3,-82.23925700000001,-1205.72065,0
98,4,128.46031,-1285.44985,0
98,5,325.501345,-1126.78205,0
98,6,254.422515,-1163.15845,0
98,7,193.234075,-1186.55755,0
98,8,-310.62530000000004,-1290.72345,0
98,9,-160.181275,-1194.5783000000001,0
98,10,-233.123175,-1159.9795,0
98,11,-425.326215,-1122.3171,0
98,12,-374.79621499999996,-67.53224,0
98,13,-683.36264,-1451.7058499999998,0
