frame,numero_pers,distance_x,distance_y,distance_z,zone_jeu,num_tracking,num_point,winner
60,0,-44.412353515625,-184.69900512695312,74,d5,12,0,PRITHIKA-PAVADE
61,1,46.22357177734375,212.64697265625,74,d5,1,0,PRITHIKA-PAVADE
61,0,-42.55267333984375,-170.51535034179688,74,d4,12,0,PRITHIKA-PAVADE
62,1,40.6640625,208.31170654296875,74,d5,1,0,PRITHIKA-PAVADE
62,0,-39.25701904296875,-164.8782958984375,74,d4,12,0,PRITHIKA-PAVADE
63,1,39.3043212890625,203.9625244140625,74,d5,1,0,PRITHIKA-PAVADE
63,0,-37.568359375,-159.2618408203125,74,d4,12,0,PRITHIKA-PAVADE
64,1,37.982177734375,195.221923828125,74,d5,1,0,PRITHIKA-PAVADE
64,0,-34.3785400390625,-159.2618408203125,74,d4,12,0,PRITHIKA-PAVADE
65,1,31.66693115234375,190.83038330078125,74,d5,1,0,PRITHIKA-PAVADE
65,0,-35.97344970703125,-159.2618408203125,74,d4,12,0,PRITHIKA-PAVADE
66,1,28.8414306640625,190.83038330078125,74,d5,1,0,PRITHIKA-PAVADE
66,0,-37.7503662109375,-170.51535034179688,74,d4,12,0,PRITHIKA-PAVADE
67,1,27.4287109375,190.83038330078125,74,d5,1,0,PRITHIKA-PAVADE
67,0,-34.9365234375,-196.14044189453125,74,d5,12,0,PRITHIKA-PAVADE
68,1,26.0386962890625,186.42462158203125,74,d5,1,0,PRITHIKA-PAVADE
68,0,-44.7261962890625,-201.89297485351562,74,d5,12,0,PRITHIKA-PAVADE
69,1,21.7777099609375,190.83038330078125,74,m5,1,0,PRITHIKA-PAVADE
69,0,-46.45166015625,-207.66690063476562,74,d5,12,0,PRITHIKA-PAVADE
70,1,17.530517578125,195.221923828125,74,m5,1,0,PRITHIKA-PAVADE
70,0,-52.93206787109375,-207.66690063476562,74,d5,12,0,PRITHIKA-PAVADE
71,1,17.5037841796875,208.31170654296875,74,m5,1,0,PRITHIKA-PAVADE
71,0,-57.6629638671875,-201.89297485351562,74,d5,12,0,PRITHIKA-PAVADE
72,1,16.0804443359375,221.27569580078125,74,m5,1,0,PRITHIKA-PAVADE
72,0,-59.14813232421875,-196.14044189453125,74,d5,12,0,PRITHIKA-PAVADE
73,1,11.889892578125,225.56939697265625,74,m5,1,0,PRITHIKA-PAVADE
73,0,-59.41253662109375,-207.66690063476562,74,d5,12,0,PRITHIKA-PAVADE
