frame,numero_pers,max_x,max_y,min_x,min_y,est_joueur
45,5,139.636,415.807,90.6334,323.81,0
45,6,974.19,196.468,927.182,69.0917,0
45,8,96.4747,71.0815,55.3102,5.34347,0
45,7,846.835,116.019,805.61,67.1448,0
45,11,458.871,188.584,413.785,59.2706,0
45,12,400.126,114.115,337.474,5.35861,0
45,13,5.37546,104.337,4.40331,43.5719,0
46,1,782.167,135.652,740.982,25.9496,0
46,0,703.833,568.64,554.943,392.354,1
46,2,1150.41,443.191,1064.29,302.243,0
46,4,270.829,153.307,225.787,24.1414,0
46,3,909.51,192.467,864.43,55.3946,0
46,10,523.528,202.296,478.54,57.3996,0
46,9,617.66,413.966,509.859,282.582,1
46,5,139.631,415.804,90.6346,323.804,0
46,6,974.184,196.464,927.182,69.0908,0
46,7,846.825,116.035,805.602,67.1469,0
46,8,96.4609,71.0573,55.3194,5.34405,0
46,11,458.856,186.603,413.783,59.2756,0
46,12,400.131,112.183,337.489,5.3568,0
46,13,23.9764,90.6334,5.34692,43.6017,0
47,1,782.172,135.656,740.978,25.9477,0
47,0,705.755,566.661,556.879,390.377,1
47,2,1150.41,443.191,1064.29,304.052,0
47,4,270.865,153.328,225.782,24.1406,0
47,3,909.506,192.477,864.419,55.3913,0
47,9,619.536,415.775,509.862,278.673,1
47,5,139.628,415.807,90.6361,323.791,0
47,6,974.184,198.37,927.18,69.0886,0
47,10,523.519,149.398,478.552,59.2546,0
47,8,96.482,71.0403,55.3165,5.34342,0
47,7,846.831,116.042,805.613,67.138,0
47,11,458.86,184.654,413.796,59.2795,0
47,13,23.9514,90.6335,5.34128,41.6978,0
47,12,400.136,114.093,337.462,5.35243,0
48,1,782.165,135.665,740.977,25.9466,0
48,0,705.801,566.662,558.826,390.385,1
48,2,1150.42,443.193,1064.29,302.23,0
48,4,270.839,151.373,225.779,24.1413,0
48,3,907.614,192.476,864.442,55.3859,0
48,9,619.522,413.954,509.855,276.703,1
48,5,139.625,415.818,90.6338,323.802,0
48,10,523.514,149.384,478.555,59.2504,0
48,6,974.187,198.383,927.182,69.0782,0
48,8,96.4981,71.0168,55.3166,5.34314,0
48,7,846.828,116.052,805.64,68.9875,0
48,13,33.8305,118.093,5.34,39.8024,0
48,11,458.869,184.655,413.791,59.2755,0
48,12,400.139,112.161,337.477,5.35072,0
49,0,707.719,570.513,560.778,392.335,1
49,1,782.172,135.658,740.978,25.9553,0
49,2,1150.42,443.194,1064.29,302.234,0
49,4,270.837,153.309,225.785,24.1431,0
49,3,909.517,192.5,864.426,55.3823,0
49,9,619.542,415.775,509.844,274.779,1
49,5,139.625,415.803,90.634,323.781,0
49,6,974.169,198.403,927.182,69.0719,0
49,10,523.527,200.321,478.552,59.2535,0
49,8,96.498,71.0191,55.3283,5.3441,0
49,13,23.9967,98.495,4.38846,39.7495,0
49,7,846.839,116.061,805.651,68.965,0
49,11,458.858,180.771,413.818,59.2841,0
49,12,400.124,110.192,337.544,5.34793,0
50,1,780.27,135.67,740.972,25.9552,0
50,0,705.781,570.67,556.954,396.211,1
50,2,1150.42,443.194,1064.29,302.231,0
50,4,270.842,153.295,225.786,24.1427,0
50,3,909.524,192.51,864.426,55.3782,0
50,10,523.544,196.43,478.538,57.397,0
50,5,139.629,415.798,90.6317,323.773,0
50,6,974.168,198.389,927.176,69.0764,0
50,8,96.5073,71.0199,55.3183,5.34321,0
50,9,619.535,415.81,509.851,274.778,1
50,7,846.856,116.062,805.644,68.9737,0
50,13,23.9809,100.297,4.39141,39.7261,0
50,11,458.856,182.696,413.801,59.2765,0
50,12,400.148,112.194,337.481,5.34925,0
51,1,782.162,135.659,740.973,25.9589,0
51,0,705.757,572.497,556.963,398.21,1
51,2,1150.42,443.195,1064.29,302.231,0
51,4,270.83,153.297,225.782,24.1422,0
51,3,907.607,192.471,864.429,55.3819,0
51,9,617.631,415.785,509.841,274.704,1
51,5,139.63,415.795,90.631,323.763,0
51,6,974.162,198.394,927.184,69.0795,0
51,8,94.5547,71.0187,55.3088,5.34393,0
51,7,846.854,116.064,805.644,68.9589,0
51,11,458.86,180.751,413.822,59.2917,0
51,10,523.5,118.069,478.578,59.2896,0
51,12,400.164,114.133,337.457,5.35127,0
51,13,23.978,94.5544,4.38826,39.7021,0
52,1,782.17,135.653,740.97,25.962,0
52,0,705.802,572.539,556.956,400.09,1
52,2,1150.42,443.194,1064.3,302.238,0
52,4,270.84,153.298,225.783,24.1423,0
52,3,907.596,192.471,862.547,55.3814,0
52,5,139.63,415.797,90.6286,323.773,0
52,9,617.669,415.814,509.84,272.79,1
52,6,974.167,198.395,927.186,69.0835,0
52,7,846.857,116.08,805.649,68.9665,0
52,8,94.5195,71.0314,55.3061,5.34436,0
52,11,458.853,180.768,413.807,59.2953,0
52,12,400.17,114.08,337.485,5.35643,0
52,10,523.481,117.996,478.599,59.2845,0
53,1,782.161,133.808,740.967,25.9614,0
53,0,705.79,572.524,556.953,400.134,1
53,2,1150.42,443.193,1064.29,302.233,0
53,4,270.875,155.258,225.786,25.9464,0
53,3,907.591,192.479,862.534,55.3822,0
53,5,139.618,415.786,90.6331,323.792,0
53,9,619.557,415.852,509.87,270.807,1
53,6,974.165,198.394,927.186,69.0799,0
53,10,523.521,143.504,478.563,59.2664,0
53,7,846.87,116.085,805.638,67.1433,0
53,8,94.5223,71.0189,55.2976,5.34422,0
53,11,458.864,180.744,413.795,59.2817,0
53,12,400.156,114.076,337.504,5.35617,0
53,13,24.0107,100.324,4.3921,39.6144,0
54,1,780.267,135.657,740.967,25.9592,0
54,0,705.8,572.53,556.947,400.14,1
54,2,1150.42,443.192,1064.29,302.226,0
54,4,270.859,153.326,225.785,25.9458,0
54,3,907.585,192.48,862.536,55.3807,0
54,5,139.618,415.776,90.6337,323.777,0
54,9,619.549,415.83,509.863,266.963,1
54,10,523.56,194.464,478.544,59.2568,0
54,6,974.162,198.402,927.184,69.0762,0
54,7,846.865,116.064,805.637,67.1359,0
54,8,94.5328,71.0151,55.3087,5.34479,0
54,11,458.866,180.752,413.792,59.2774,0
54,12,400.151,114.131,337.497,5.35688,0
54,13,24.0203,94.5411,4.3958,37.7674,0
54,12,386.495,114.102,353.131,69.0948,0
55,1,782.154,133.808,740.967,25.9649,0
55,0,705.763,572.518,556.962,400.126,1
55,2,1150.42,443.191,1064.29,302.23,0
55,4,270.873,153.333,225.784,25.9471,0
55,3,907.591,192.473,862.534,55.3798,0
55,5,139.616,415.776,90.6326,323.779,0
55,6,974.168,198.383,927.183,69.0767,0
55,7,846.876,116.073,805.628,67.1362,0
55,8,96.4503,70.9762,55.3342,5.34548,0
55,10,523.513,118.085,478.567,59.2799,0
55,9,621.594,413.953,509.875,263.04,1
55,11,458.868,180.737,413.806,59.2852,0
55,13,24.0901,100.4,4.38996,35.7932,0
55,12,400.164,114.097,337.481,5.35501,0
56,1,780.258,135.647,740.968,25.9731,0
56,0,705.777,572.546,556.956,398.274,1
56,2,1150.42,443.193,1064.3,302.233,0
56,4,270.867,153.33,225.785,25.9456,0
56,3,907.592,192.47,862.546,55.3785,0
56,5,139.616,415.771,90.6323,323.788,0
56,6,974.17,198.4,927.184,69.0746,0
56,10,523.535,194.449,478.557,59.261,0
56,7,848.761,116.072,805.625,67.1481,0
56,9,619.606,413.896,509.841,259.16,1
56,8,96.4895,70.9905,55.349,5.34569,0
56,11,458.873,180.756,413.8,59.2798,0
56,13,24.0438,100.375,4.38479,37.7291,0
56,12,400.157,114.086,337.498,5.3561,0
57,1,780.25,135.648,739.121,25.9743,0
57,0,705.812,572.574,556.952,398.197,1
57,2,1150.42,443.19,1064.29,304.046,0
57,4,272.766,157.21,225.786,25.948,0
57,3,907.577,192.467,862.545,55.3853,0
57,5,139.611,415.771,90.6294,323.829,0
57,10,523.559,190.529,478.557,59.2559,0
57,6,974.177,198.393,927.183,69.0723,0
57,7,848.753,116.07,805.623,67.1487,0
57,9,623.527,413.89,507.983,257.151,1
57,8,98.433,71.0135,55.3636,5.34499,0
57,13,24.0812,114.124,4.3887,37.67,0
57,11,458.877,180.745,413.802,59.2713,0
57,12,400.161,114.093,337.487,5.35379,0
58,0,705.815,572.556,556.978,398.195,1
58,1,780.264,135.651,739.116,25.9808,0
58,2,1150.42,443.19,1064.29,302.238,0
58,4,270.855,153.327,225.782,25.9452,0
58,3,907.579,192.481,864.419,55.386,0
58,5,139.602,415.76,90.6286,325.739,0
58,6,974.172,198.352,927.184,69.0762,0
58,10,523.56,192.492,478.55,59.2589,0
58,7,848.753,116.075,805.625,68.9749,0
58,13,24.0642,114.098,4.38374,35.7389,0
58,9,621.541,413.849,505.904,257.158,1
58,8,98.4235,71.0198,55.3505,5.34459,0
58,11,458.87,180.763,413.798,59.2746,0
58,12,400.161,112.189,337.499,5.35583,0
59,1,780.257,135.647,739.12,25.9748,0
59,0,705.811,572.544,558.827,398.188,1
59,2,1150.42,443.189,1064.29,304.046,0
59,3,907.606,194.405,862.548,55.3841,0
59,4,270.872,155.274,225.783,25.9439,0
59,5,139.601,415.757,90.6289,325.74,0
59,6,974.177,200.314,927.179,69.0728,0
59,10,523.554,192.456,478.556,59.2586,0
59,7,848.755,116.093,805.619,68.9619,0
59,13,24.0787,100.346,4.38298,33.7697,0
59,8,98.4162,71.0015,55.3327,5.34431,0
59,11,458.881,180.757,413.8,59.2775,0
59,9,584.305,411.884,500.058,257.104,1
59,12,400.172,112.171,337.509,5.3554,0
60,1,780.261,133.797,739.117,25.9866,0
60,0,705.815,572.55,558.828,398.197,1
60,2,1150.42,443.191,1064.29,304.045,0
60,3,907.55,190.558,862.548,55.3863,0
60,4,270.862,155.271,225.784,25.9441,0
60,10,523.587,206.199,470.708,57.3981,0
60,5,139.611,415.759,90.612,325.766,0
60,6,974.176,196.467,927.192,69.081,0
60,7,848.759,116.074,805.619,68.9841,0
60,8,98.4481,71.0227,55.3331,5.34408,0
60,13,24.0916,100.358,4.38439,33.7595,0
60,11,458.881,196.418,413.78,59.2679,0
60,9,615.651,411.912,494.189,245.371,1
60,12,400.147,114.139,337.489,5.35954,0
61,1,780.261,133.798,739.125,25.9826,0
61,0,707.704,572.559,558.825,398.187,1
61,2,1150.43,443.187,1064.28,302.236,0
61,4,272.76,155.272,225.783,25.9477,0
61,3,907.578,192.496,862.544,55.3857,0
61,10,523.607,206.169,476.568,57.3895,0
61,5,139.609,415.76,90.611,325.763,0
61,6,974.156,196.438,927.191,69.0805,0
61,7,848.755,116.089,805.614,68.9909,0
61,8,98.455,71.0419,55.35,5.34445,0
61,11,458.867,194.476,413.785,59.2736,0
61,9,605.894,409.979,492.228,241.555,1
61,13,24.1235,78.8465,20.0304,35.7129,0
61,12,400.151,114.104,337.522,5.36052,0
61,13,29.9072,116.026,4.3811,33.8045,0
61,12,388.395,116.02,351.223,69.039,0
62,1,780.251,133.798,739.119,25.9844,0
62,0,707.711,572.561,558.837,398.161,1
62,2,1150.43,443.196,1064.3,302.233,0
62,4,272.756,155.27,225.783,25.9483,0
62,3,907.571,192.484,862.549,55.3868,0
62,10,523.609,200.337,474.62,57.394,0
62,5,139.607,415.76,90.6109,325.764,0
62,6,974.156,196.464,927.189,69.0664,0
62,7,848.759,116.094,805.607,68.9864,0
62,8,98.4095,71.0413,55.339,5.34511,0
62,9,603.836,409.947,490.278,241.449,1
62,11,458.862,192.496,413.783,59.2827,0
62,12,400.157,114.125,337.532,5.3582,0
62,13,25.961,78.8829,21.9496,35.7764,0
62,14,5.36044,61.2693,5.33463,37.6465,0
62,12,388.426,116.072,351.158,69.0358,0
62,15,29.8776,104.366,4.39616,86.6554,0
63,0,707.711,572.582,556.982,398.169,1
63,1,780.244,133.809,739.117,25.9748,0
63,2,1150.42,443.196,1064.3,302.207,0
63,4,272.774,157.227,225.79,25.949,0
63,3,905.648,192.471,862.545,55.3809,0
63,10,523.606,194.487,476.549,57.3942,0
63,5,139.609,415.758,90.6116,325.764,0
63,6,972.254,196.464,927.193,69.0757,0
63,7,848.76,116.09,805.604,68.9849,0
63,8,98.4474,71.0477,55.3268,5.34464,0
63,11,458.866,192.47,413.783,59.28,0
63,9,599.974,415.845,484.404,241.532,1
63,12,400.161,114.112,337.542,5.3576,0
63,13,25.9751,102.371,4.40488,35.7145,0
63,11,388.431,116.05,351.179,69.0521,0
64,1,780.249,133.808,739.118,25.9722,0
64,2,1150.42,443.195,1064.3,302.215,0
64,0,707.715,572.59,556.945,398.19,1
64,4,272.764,155.271,225.79,25.9483,0
64,3,907.55,192.506,862.543,55.3778,0
64,10,523.605,194.477,470.702,57.3982,0
64,5,139.61,415.761,90.6123,325.759,0
64,6,974.141,198.393,927.197,69.0688,0
64,7,848.754,116.099,805.605,68.9851,0
64,9,590.254,413.862,480.513,243.421,1
64,8,98.416,71.045,55.2993,5.34421,0
64,11,458.85,178.773,413.804,59.304,0
64,12,400.174,114.106,337.533,5.35708,0
64,13,24.1033,106.306,4.39269,35.6946,0
64,11,390.342,114.156,351.213,69.0779,0
65,1,780.262,133.803,739.119,25.9856,0
65,2,1150.42,443.197,1064.3,302.203,0
65,0,707.716,572.596,556.948,396.179,1
65,4,270.875,155.256,225.791,25.9435,0
65,3,905.664,192.49,862.549,55.3848,0
65,5,139.591,415.752,90.6223,327.684,0
65,6,974.147,198.388,927.195,69.0715,0
65,9,586.245,431.519,478.511,245.413,1
65,10,523.533,120.039,478.548,59.2674,0
65,7,846.878,116.074,805.622,68.9898,0
65,8,98.4259,71.065,55.2989,5.34479,0
65,11,458.87,116.06,413.829,59.3072,0
65,12,400.18,112.197,337.489,5.35605,0
65,13,24.0772,84.7389,5.33976,35.7232,0
65,12,390.347,112.154,353.122,69.1351,0
66,1,780.258,133.801,739.117,25.9831,0
66,2,1150.42,443.2,1064.3,302.2,0
66,0,707.725,572.589,556.939,392.324,1
66,4,272.756,155.282,225.788,25.9442,0
66,3,907.555,192.494,862.542,55.3981,0
66,10,523.584,200.319,470.695,57.3904,0
66,5,139.595,415.752,90.6244,327.692,0
66,9,582.349,429.499,476.64,249.283,1
66,6,974.143,198.398,927.193,69.0702,0
66,7,848.748,116.081,805.62,68.9785,0
66,8,98.4134,71.0524,55.3314,5.34693,0
66,11,458.863,180.76,413.798,59.2873,0
66,12,400.162,114.101,337.514,5.35566,0
66,13,24.1,84.7098,5.34581,35.7378,0
66,12,388.433,114.132,351.227,69.102,0
67,1,780.265,133.799,739.118,25.9793,0
67,2,1150.42,443.2,1064.3,302.212,0
67,0,707.731,572.575,558.848,386.495,1
67,4,272.769,155.27,225.785,25.9469,0
67,3,907.555,192.492,862.543,55.4053,0
67,10,523.591,198.402,472.636,57.3936,0
67,9,576.53,423.662,476.599,247.382,1
67,5,139.602,415.757,90.6202,329.63,0
67,6,974.144,198.4,927.195,69.0705,0
67,7,846.877,116.07,805.625,68.9776,0
67,11,458.864,180.748,413.811,59.2951,0
67,8,96.5108,71.0636,55.3587,5.34772,0
67,12,400.163,114.094,337.525,5.35678,0
67,13,24.1172,84.7069,5.34291,35.7254,0
67,12,390.345,114.138,351.23,69.0992,0
68,1,782.163,133.805,739.118,25.9844,0
68,2,1150.42,443.201,1064.31,302.22,0
68,0,707.726,572.564,558.887,384.469,1
68,4,272.764,155.277,225.786,25.9402,0
68,3,907.565,192.451,862.547,55.4134,0
68,9,574.591,413.856,476.581,247.341,1
68,10,523.578,194.502,470.688,57.3985,0
68,5,139.586,415.756,90.6248,331.557,0
68,6,974.148,198.403,927.193,69.07,0
68,7,848.757,116.073,805.627,68.9753,0
68,8,98.3931,71.0875,55.3968,5.34663,0
68,11,458.869,178.8,413.797,59.2979,0
68,12,400.162,114.129,337.521,5.35656,0
68,13,25.9739,84.7017,4.39236,35.7726,0
68,11,390.355,116.033,351.205,69.0741,0
69,0,707.736,572.569,558.856,382.617,1
69,1,780.267,133.807,739.119,25.9876,0
69,2,1150.42,443.201,1064.31,302.209,0
69,4,272.769,157.213,225.785,25.9472,0
69,3,907.571,192.469,864.43,55.3976,0
69,9,576.513,411.911,476.578,243.473,1
69,10,523.566,190.527,478.524,59.2509,0
69,5,139.596,413.959,90.6193,329.662,0
69,6,974.15,200.307,927.189,69.0869,0
69,7,848.748,116.071,805.627,68.9789,0
69,8,96.4753,71.0873,55.3805,5.34693,0
69,11,458.872,180.74,413.793,59.3017,0
69,12,400.161,114.108,337.507,5.35622,0
69,13,27.9364,84.6947,4.38986,35.7434,0
69,12,388.436,114.098,353.094,69.1132,0
70,0,707.72,572.522,564.742,382.467,1
70,1,780.248,133.808,739.117,25.9827,0
70,2,1150.42,443.196,1064.3,302.192,0
70,3,907.559,192.472,864.435,55.3908,0
70,4,270.866,155.274,225.786,25.947,0
70,9,574.603,411.929,476.567,243.471,1
70,5,139.595,413.953,90.6323,327.704,0
70,6,974.138,200.318,927.189,69.1077,0
70,10,523.527,192.456,474.617,59.2645,0
70,7,848.766,116.065,805.635,68.9778,0
70,8,96.4659,71.0462,55.3971,5.34716,0
70,12,400.15,112.131,337.548,5.35155,0
70,11,458.87,116.108,413.827,59.3151,0
70,13,29.9258,100.465,4.38451,35.6966,0
71,1,780.256,133.799,739.12,25.9865,0
71,0,705.804,572.501,566.689,382.485,1
71,2,1150.42,443.202,1064.31,302.21,0
71,4,272.759,155.272,225.784,25.9471,0
71,3,907.551,192.458,864.444,55.3892,0
71,9,578.477,411.913,476.579,243.518,1
71,6,974.136,198.409,927.191,69.104,0
71,10,523.542,190.51,476.586,59.2655,0
71,5,139.614,415.758,90.6238,327.664,0
71,7,848.768,116.055,805.64,68.9806,0
71,12,400.139,112.159,337.548,5.35141,0
71,8,96.4823,71.0491,55.4045,5.3471,0
71,11,458.86,180.751,413.859,59.3202,0
71,13,31.8466,102.397,5.33894,35.7535,0
72,0,707.776,568.664,566.684,382.492,1
72,1,780.243,133.808,739.116,25.9846,0
72,2,1150.42,443.201,1064.31,302.222,0
72,4,272.775,157.231,225.784,25.9426,0
72,3,907.557,192.469,864.443,55.3889,0
72,9,556.915,411.877,476.613,245.37,1
72,10,523.572,186.609,476.57,59.2553,0
72,5,139.611,413.96,90.6373,325.729,0
72,6,972.25,198.399,927.2,69.124,0
72,7,848.781,116.076,805.629,68.968,0
72,12,400.156,114.138,337.506,5.35189,0
72,8,96.5116,71.021,55.4072,5.34633,0
72,11,458.854,178.792,413.836,59.3155,0
72,15,35.6792,86.7417,5.33554,35.7238,0
73,1,780.245,133.81,739.114,25.9855,0
73,2,1150.42,443.209,1064.3,302.219,0
73,0,711.663,568.654,568.589,382.61,1
73,4,272.773,157.213,225.786,25.9446,0
73,3,905.659,192.497,864.436,55.3869,0
73,9,554.928,411.843,476.58,243.36,1
73,10,523.557,188.556,478.538,59.2646,0
73,6,972.241,200.319,927.199,69.1293,0
73,5,137.678,415.76,90.6293,325.741,0
73,7,848.791,116.095,805.626,67.149,0
73,12,400.139,114.077,337.538,5.35149,0
73,8,98.3971,71.0543,55.4134,5.34603,0
73,11,458.85,178.81,413.826,59.3195,0
73,13,31.8612,82.759,5.33908,37.6026,0
74,1,780.246,133.805,739.115,25.9827,0
74,0,717.581,568.622,568.658,384.401,1
74,2,1150.41,443.201,1064.3,302.221,0
74,4,272.774,157.228,225.786,25.9428,0
74,3,905.663,192.486,864.43,55.386,0
74,10,523.583,190.532,478.506,59.2501,0
74,5,137.689,415.759,90.6268,325.75,0
74,9,554.94,411.865,478.451,247.348,1
74,6,972.251,200.321,927.199,69.1273,0
74,12,398.276,108.248,339.468,5.35024,0
74,7,848.779,116.086,805.628,68.9609,0
74,8,98.3885,71.0623,55.4126,5.34591,0
74,11,458.863,176.828,413.829,59.3134,0
74,13,33.8049,84.6962,5.33596,35.7667,0
75,1,780.248,133.799,739.115,25.9855,0
75,0,727.307,568.635,568.644,384.411,1
75,2,1150.41,443.204,1064.3,302.224,0
75,4,272.782,157.245,225.787,25.9415,0
75,3,905.655,192.501,864.42,55.3867,0
75,10,523.55,192.455,478.517,59.2553,0
75,9,554.919,411.846,478.474,247.378,1
75,5,137.668,415.758,90.6336,325.758,0
75,6,972.257,200.313,927.195,69.1324,0
75,7,848.779,116.087,805.629,68.9642,0
75,12,398.261,104.388,339.444,5.34504,0
75,8,98.3809,71.0671,55.4349,5.34741,0
75,11,458.859,174.87,411.914,59.3134,0
75,13,37.6062,102.356,4.39437,35.7335,0
76,1,780.25,133.81,739.113,25.9851,0
76,2,1150.41,443.203,1064.3,302.224,0
76,0,727.374,568.671,568.626,384.436,1
76,4,272.789,157.234,225.785,25.9426,0
76,3,907.551,192.508,862.546,55.3878,0
76,10,523.559,194.427,478.531,59.259,0
76,5,137.689,415.759,90.6363,327.685,0
76,6,972.244,198.411,929.044,69.1337,0
76,12,398.281,108.249,339.395,5.34684,0
76,7,848.776,116.088,805.625,68.9634,0
76,9,556.863,411.927,476.645,257.08,1
76,8,100.326,71.0891,55.432,5.34583,0
76,11,458.855,178.779,413.833,59.3172,0
76,13,37.6414,102.401,4.39769,35.7353,0
77,1,780.249,135.649,739.112,25.9837,0
77,2,1150.41,443.189,1064.29,302.215,0
77,0,727.4,568.597,570.541,384.403,1
77,4,270.873,159.186,225.785,25.9459,0
77,3,905.651,192.493,862.541,55.3866,0
77,10,523.558,192.49,474.612,59.252,0
77,9,558.911,411.863,478.579,261.133,1
77,5,137.683,413.954,90.6307,331.558,0
77,6,972.246,198.39,929.055,69.1246,0
77,7,848.777,116.091,805.627,68.9641,0
77,8,98.3917,71.1071,55.42,5.34626,0
77,12,398.257,106.311,339.467,5.35168,0
77,11,458.854,182.702,413.846,59.3216,0
77,13,37.7062,114.105,4.38426,35.7306,0
78,0,727.36,564.72,570.632,382.472,1
78,1,780.25,133.804,739.113,25.9764,0
78,2,1150.41,443.188,1064.28,302.207,0
78,3,905.652,192.503,862.537,55.3892,0
78,4,270.867,161.117,225.799,24.1269,0
78,10,523.581,200.325,478.539,59.2481,0
78,5,137.678,413.955,90.6348,333.51,0
78,6,972.247,198.41,929.053,69.1264,0
78,9,570.624,413.806,482.479,270.78,1
78,7,848.769,116.078,805.628,68.9668,0
78,8,96.5065,71.0813,55.4079,5.34687,0
78,11,458.848,180.753,413.808,59.3277,0
78,12,398.257,114.164,337.539,5.36366,0
78,13,37.7385,114.098,4.38912,35.6947,0
79,0,727.321,558.854,572.61,380.574,1
79,1,780.251,135.646,739.113,25.9761,0
79,2,1150.4,443.199,1062.39,302.203,0
79,4,270.863,159.205,225.798,24.1323,0
79,3,905.657,194.399,862.541,55.3867,0
79,10,523.579,210.1,472.639,57.3958,0
79,5,137.657,413.944,90.6454,333.532,0
79,9,572.578,409.93,490.294,274.739,1
79,6,972.242,198.413,929.063,69.108,0
79,7,848.771,116.101,805.626,68.9691,0
79,8,96.4943,71.0729,55.3973,5.34743,0
79,11,457.004,186.604,413.824,61.219,0
79,13,37.7824,84.6827,5.33782,33.8397,0
79,12,398.214,116.073,337.523,5.37086,0
80,0,727.401,556.991,586.344,378.61,1
80,1,780.251,133.813,739.111,25.9771,0
80,2,1150.41,443.195,1062.4,302.188,0
80,4,270.836,161.127,225.8,24.1333,0
80,3,905.639,192.499,862.539,55.3889,0
80,10,523.544,204.258,478.544,57.3933,0
80,5,137.661,415.752,90.6343,329.635,0
80,6,972.237,198.392,929.063,69.1208,0
80,9,570.644,413.887,494.231,276.714,1
80,7,848.775,116.082,805.628,68.9697,0
80,8,96.4934,71.064,55.3824,5.34631,0
80,11,457.007,178.783,413.853,61.2064,0
80,13,39.6201,110.2,4.38551,33.814,0
80,12,394.28,116.1,339.446,5.36362,0
81,0,729.247,556.905,611.771,378.583,1
81,1,780.244,135.651,739.117,25.968,0
81,2,1150.41,443.187,1064.28,302.228,0
81,4,268.903,161.137,225.8,24.1323,0
81,3,905.65,194.397,864.418,55.3916,0
81,10,523.56,210.081,478.548,57.4042,0
81,9,568.621,374.725,505.904,274.817,1
81,5,139.599,415.758,90.6424,327.676,0
81,6,972.258,200.309,929.069,69.1189,0
81,7,848.777,116.088,805.634,67.1416,0
81,8,98.4069,71.0729,55.3937,5.34551,0
81,11,458.849,198.368,411.898,61.2348,0
81,13,39.6437,84.7351,4.38435,33.8261,0
81,12,390.354,116.033,337.54,5.37848,0
82,1,780.248,135.647,739.117,25.9712,0
82,2,1150.42,441.336,1062.39,302.189,0
82,0,737.149,560.828,629.384,378.58,1
82,4,270.824,159.171,225.8,24.1285,0
82,3,905.654,194.413,864.42,55.3969,0
82,10,523.544,198.366,478.563,59.2519,0
82,5,139.588,415.761,90.626,329.648,0
82,6,974.15,198.399,929.07,69.123,0
82,9,566.643,415.899,511.855,272.807,1
82,7,848.775,116.096,805.636,68.9615,0
82,8,98.3811,71.0577,55.4178,5.34519,0
82,11,458.877,180.749,413.798,61.2071,0
82,13,39.6102,84.7035,4.38531,33.8377,0
82,12,382.438,55.3081,351.132,5.378,0
82,16,398.184,114.12,337.528,55.3392,0
83,0,746.987,562.77,631.314,380.596,1
83,1,780.253,133.776,740.97,25.9822,0
83,2,1150.43,443.19,1062.39,302.168,0
83,4,270.813,159.198,225.796,24.133,0
83,9,566.635,413.871,509.829,266.914,1
83,3,905.665,194.395,864.427,55.3994,0
83,6,972.248,198.415,929.081,69.1565,0
83,5,139.608,415.758,90.6184,331.562,0
83,7,848.768,116.078,805.647,68.9895,0
83,8,96.4353,71.0319,55.4217,5.34839,0
83,13,37.7716,84.7074,4.41007,35.7292,0
83,10,523.483,120.038,478.607,59.2875,0
83,11,456.93,120.015,413.895,63.1651,0
83,16,392.288,114.095,339.409,53.3701,0
83,12,380.572,53.4142,351.163,5.36777,0
84,1,780.259,133.787,740.966,25.9721,0
84,2,1150.43,443.194,1062.39,302.159,0
84,9,572.546,413.87,509.824,259.106,1
84,0,752.807,562.775,631.322,382.55,1
84,4,268.907,161.137,225.797,24.135,0
84,3,907.564,192.498,864.425,55.3949,0
84,5,139.625,415.768,90.625,329.623,0
84,6,972.256,198.373,929.074,70.9389,0
84,7,848.767,116.085,805.646,69.0165,0
84,10,523.542,200.315,478.537,59.2734,0
84,8,98.414,71.0682,55.4207,5.34713,0
84,13,37.7959,69.1045,5.35167,35.7286,0
84,16,392.315,116.075,339.441,53.3238,0
84,11,456.958,180.742,413.876,63.1598,0
84,12,380.536,53.3745,351.167,5.36447,0
85,1,780.263,133.782,740.978,25.9586,0
85,2,1150.43,443.191,1062.39,302.179,0
85,4,270.819,161.124,225.791,24.1334,0
85,0,750.872,562.762,631.352,384.55,1
85,3,907.559,192.508,864.427,55.3963,0
85,9,584.237,413.82,509.895,257.19,1
85,5,139.618,413.942,90.6242,329.652,0
85,6,972.232,198.405,929.075,70.9449,0
85,7,848.766,116.083,805.641,69.0282,0
85,8,96.4664,71.0482,55.4092,5.34936,0
85,10,523.534,198.379,474.607,59.2801,0
85,13,37.7368,104.334,5.33933,37.638,0
85,11,456.968,184.651,413.915,63.1791,0
85,16,392.332,116.099,339.461,53.3347,0
85,12,380.498,5.37853,364.851,5.36813,0
86,1,780.264,133.802,740.971,25.9601,0
86,2,1150.43,441.335,1062.36,302.147,0
86,4,270.81,161.152,225.795,24.1322,0
86,9,588.168,406.025,507.913,257.045,1
86,3,907.562,192.505,864.425,55.3952,0
86,0,750.88,562.741,631.367,386.494,1
86,5,141.53,415.77,90.6242,325.72,0
86,6,972.245,198.376,929.072,70.9422,0
86,7,848.769,116.091,805.634,69.0173,0
86,8,96.4731,71.0481,55.428,5.34508,0
86,10,523.548,208.142,472.645,59.2761,0
86,13,39.6756,106.312,4.39792,37.6398,0
86,16,390.383,118.003,339.472,53.3394,0
86,11,456.969,188.565,413.904,63.1922,0
86,12,378.624,5.3761,364.819,5.36708,0
87,1,780.27,133.799,740.966,25.9632,0
87,2,1150.42,441.325,1062.38,302.172,0
87,0,754.737,560.792,631.339,388.383,1
